order_id,product_id,product_name,status,order_date,state
5873,8424,Ramonti Womens Double Breasted Black Wool Pea Coat,Processing,2022-04-28 01:46:00.000000 UTC,Florida
2454,3454,BCBGMAXAZRIA Women's Gisela Criss Cross Foil Print Dress,Cancelled,2023-02-08 16:14:00.000000 UTC,Hubei
2454,3454,BCBGMAXAZRIA Women's Gisela Criss Cross Foil Print Dress,Shipped,2023-12-03 16:14:00.000000 UTC,Hubei
4991,7144,Woman Within Plus Size Sport knit skirt,Processing,2023-05-18 10:14:00.000000 UTC,Indiana
4991,7144,Woman Within Plus Size Sport knit skirt,Processing,2022-03-26 10:14:00.000000 UTC,Indiana
4991,7144,Woman Within Plus Size Sport knit skirt,Shipped,2023-01-14 10:14:00.000000 UTC,Indiana
6523,9386,Ladies 12 Pairs Summer Ankle Low Cut Invisible Blank Solid Plain Socks Black,Cancelled,2020-10-31 16:40:00.000000 UTC,Tennessee
6523,9386,Ladies 12 Pairs Summer Ankle Low Cut Invisible Blank Solid Plain Socks Black,Processing,2019-08-25 16:40:00.000000 UTC,Tennessee
6523,9386,Ladies 12 Pairs Summer Ankle Low Cut Invisible Blank Solid Plain Socks Black,Shipped,2020-10-02 16:40:00.000000 UTC,Tennessee
12495,17944,Quiksilver Men's Clive Full Zip Sherpa Lined Hoodie Jacket,Cancelled,2023-09-03 00:19:00.000000 UTC,Florida
12495,17944,Quiksilver Men's Clive Full Zip Sherpa Lined Hoodie Jacket,Complete,2024-01-13 00:19:00.000000 UTC,Florida
12495,17944,Quiksilver Men's Clive Full Zip Sherpa Lined Hoodie Jacket,Complete,2023-03-01 00:19:00.000000 UTC,Florida
11744,16894,Nautica Men's Long Sleeve Poplin Medium Plaid Woven,Cancelled,2020-09-22 10:18:00.000000 UTC,Ohio
11744,16894,Nautica Men's Long Sleeve Poplin Medium Plaid Woven,Complete,2020-02-14 10:18:00.000000 UTC,Ohio
10627,15288,Glamorise Women's Wonderwire Front Close Stretch Lace Bra #9245,Complete,2024-03-25 18:55:00.000000 UTC,Goiás
10627,15288,Glamorise Women's Wonderwire Front Close Stretch Lace Bra #9245,Processing,2024-04-06 18:55:00.000000 UTC,Goiás
10627,15288,Glamorise Women's Wonderwire Front Close Stretch Lace Bra #9245,Shipped,2024-01-14 18:55:00.000000 UTC,Goiás
16057,23140,626 BLUE Big & Tall Cargo Shorts,Shipped,2024-04-17 01:56:00.000000 UTC,Bayern
16057,23140,626 BLUE Big & Tall Cargo Shorts,Shipped,2024-03-28 01:56:00.000000 UTC,Bayern
16748,24132,Port Authority Men's Big Casual Microfiber Full Zip Jacket. J730,Shipped,2024-04-02 11:13:00.000000 UTC,New South Wales
16748,24132,Port Authority Men's Big Casual Microfiber Full Zip Jacket. J730,Shipped,2024-04-15 11:13:00.000000 UTC,New South Wales
19357,27881,Reef Men's Reef Army Beach Boardshort,Cancelled,2022-01-17 11:47:00.000000 UTC,North Carolina
10709,15408,Shadowline Short Sleeveless Gown with Flower Petal Embroidery,Complete,2022-06-30 07:03:00.000000 UTC,Georgia
4764,6808,Jolt Junior's Zip Up Capri,Processing,2021-03-31 06:49:00.000000 UTC,Schleswig-Holstein
18607,26786,Men's Liscensed Lounge Pajama Pants - Naughty/Valentines/C... Available,Processing,2024-01-21 14:14:00.000000 UTC,California
18607,26786,Men's Liscensed Lounge Pajama Pants - Naughty/Valentines/C... Available,Returned,2024-02-19 14:14:00.000000 UTC,California
113,152,Curve Appeal Missy Cotton Peasant Top,Complete,2024-03-25 05:09:00.000000 UTC,Tianjin
113,152,Curve Appeal Missy Cotton Peasant Top,Shipped,2024-01-09 05:09:00.000000 UTC,Tianjin
4484,6385,Allegra K Ladies Khaki Elastic Low Rise Button Decor Shorts Sz S,Cancelled,2022-09-10 05:21:00.000000 UTC,Liaoning
4484,6385,Allegra K Ladies Khaki Elastic Low Rise Button Decor Shorts Sz S,Processing,2023-05-22 05:21:00.000000 UTC,Liaoning
4484,6385,Allegra K Ladies Khaki Elastic Low Rise Button Decor Shorts Sz S,Processing,2022-12-07 05:21:00.000000 UTC,Liaoning
4484,6385,Allegra K Ladies Khaki Elastic Low Rise Button Decor Shorts Sz S,Shipped,2024-03-31 05:21:00.000000 UTC,Liaoning
12345,17731,Allegra K Mens Zip Closure Front Long Sleeve Fashion Hoodie Dark Blue Light Gray M,Complete,2021-07-28 18:38:00.000000 UTC,Pernambuco
12345,17731,Allegra K Mens Zip Closure Front Long Sleeve Fashion Hoodie Dark Blue Light Gray M,Shipped,2023-05-20 18:38:00.000000 UTC,Pernambuco
15035,21662,Dockers Men's Comfort Waist Khaki D3 Classic Fit Pleated-Cuffed Pant,Cancelled,2023-09-15 15:17:00.000000 UTC,Kentucky
15035,21662,Dockers Men's Comfort Waist Khaki D3 Classic Fit Pleated-Cuffed Pant,Complete,2024-01-24 15:17:00.000000 UTC,Kentucky
15035,21662,Dockers Men's Comfort Waist Khaki D3 Classic Fit Pleated-Cuffed Pant,Returned,2024-01-09 15:17:00.000000 UTC,Kentucky
15035,21662,Dockers Men's Comfort Waist Khaki D3 Classic Fit Pleated-Cuffed Pant,Shipped,2022-11-27 15:17:00.000000 UTC,Kentucky
17585,25322,RHINO SOCKS SS series Bikapelli crimson/navy anklet sports cycling biking hiking running socks,Cancelled,2022-02-18 16:40:00.000000 UTC,New York
17585,25322,RHINO SOCKS SS series Bikapelli crimson/navy anklet sports cycling biking hiking running socks,Cancelled,2022-07-14 16:40:00.000000 UTC,New York
4198,5973,Squared Retro Blue Black Printed Cotton Leggings,Complete,2023-09-02 16:42:00.000000 UTC,Utah
4198,5973,Squared Retro Blue Black Printed Cotton Leggings,Processing,2023-07-11 16:42:00.000000 UTC,Utah
4198,5973,Squared Retro Blue Black Printed Cotton Leggings,Processing,2023-02-14 16:42:00.000000 UTC,Utah
4198,5973,Squared Retro Blue Black Printed Cotton Leggings,Shipped,2023-05-22 16:42:00.000000 UTC,Utah
4889,6998,Grane Supergirl Shorts,Cancelled,2021-10-21 00:00:00.000000 UTC,Pará
4889,6998,Grane Supergirl Shorts,Complete,2023-02-17 00:00:00.000000 UTC,Pará
4889,6998,Grane Supergirl Shorts,Shipped,2020-08-16 00:00:00.000000 UTC,Pará
4889,6998,Grane Supergirl Shorts,Shipped,2020-05-13 00:00:00.000000 UTC,Pará
5159,7375,Plus Size Striped Pull On Skirt Black,Complete,2023-12-07 00:59:00.000000 UTC,São Paulo
5159,7375,Plus Size Striped Pull On Skirt Black,Shipped,2024-01-03 00:59:00.000000 UTC,São Paulo
14401,20760,Lucky Brand Mens Men's 367 Vintage Boot Denim Lowrise Jean,Complete,2022-10-22 17:52:00.000000 UTC,Bahia
14401,20760,Lucky Brand Mens Men's 367 Vintage Boot Denim Lowrise Jean,Complete,2021-12-01 17:52:00.000000 UTC,Bahia
14401,20760,Lucky Brand Mens Men's 367 Vintage Boot Denim Lowrise Jean,Shipped,2023-10-28 17:52:00.000000 UTC,Bahia
14401,20760,Lucky Brand Mens Men's 367 Vintage Boot Denim Lowrise Jean,Shipped,2023-07-31 17:52:00.000000 UTC,Bahia
9818,14119,Trendy Loose Nipped Knit Infinity Scarf,Processing,2023-01-02 08:25:00.000000 UTC,Northern Ireland
9818,14119,Trendy Loose Nipped Knit Infinity Scarf,Shipped,2023-07-21 08:25:00.000000 UTC,Northern Ireland
16690,24039,Calvin Klein Men's Field Jacket,Processing,2023-11-24 00:44:00.000000 UTC,São Paulo
18181,26170,Good Devil Suspended Pouch 4800,Processing,2022-08-06 16:58:00.000000 UTC,Pennsylvania
19486,28081,Speedo Men's Team Collection Starring Pixel Mesh Drag Swimsuit,Cancelled,2024-04-25 11:21:09.010997 UTC,Heilongjiang
19486,28081,Speedo Men's Team Collection Starring Pixel Mesh Drag Swimsuit,Processing,2024-04-25 11:21:09.010997 UTC,Heilongjiang
19486,28081,Speedo Men's Team Collection Starring Pixel Mesh Drag Swimsuit,Returned,2024-04-25 11:21:09.010997 UTC,Heilongjiang
19486,28081,Speedo Men's Team Collection Starring Pixel Mesh Drag Swimsuit,Shipped,2024-04-25 11:21:09.010997 UTC,Heilongjiang
7794,11206,Strappy Shapewear Tank,Returned,2022-05-11 06:54:00.000000 UTC,Bayern
7794,11206,Strappy Shapewear Tank,Shipped,2022-08-14 06:54:00.000000 UTC,Bayern
852,1210,Eddie Bauer Shawl-Collar Cardigan,Complete,2023-01-29 00:38:00.000000 UTC,Texas
852,1210,Eddie Bauer Shawl-Collar Cardigan,Processing,2023-06-28 00:38:00.000000 UTC,Texas
852,1210,Eddie Bauer Shawl-Collar Cardigan,Shipped,2022-08-19 00:38:00.000000 UTC,Texas
852,1210,Eddie Bauer Shawl-Collar Cardigan,Shipped,2023-11-02 00:38:00.000000 UTC,Texas
1215,1728,Hurley Juniors Citizen Zip Fleece,Shipped,2023-03-23 02:13:00.000000 UTC,Florida
1881,2646,Champion Women's 6-Pack Performance Ankle Socks,Shipped,2024-03-31 18:10:00.000000 UTC,Shanghai
3060,4338,Levi's Women's Mid Rise Capri,Shipped,2023-12-08 02:17:00.000000 UTC,Dolnośląskie
9264,13308,Speedo Women's Aqua Sites Reversible 1 Piece Swimsuit,Processing,2023-06-09 13:45:00.000000 UTC,Guangdong
9264,13308,Speedo Women's Aqua Sites Reversible 1 Piece Swimsuit,Shipped,2020-09-08 13:45:00.000000 UTC,Guangdong
9264,13308,Speedo Women's Aqua Sites Reversible 1 Piece Swimsuit,Shipped,2022-11-20 13:45:00.000000 UTC,Guangdong
9264,13308,Speedo Women's Aqua Sites Reversible 1 Piece Swimsuit,Shipped,2021-03-23 13:45:00.000000 UTC,Guangdong
9680,13920,Cowboy Shop Silk Scarves,Shipped,2022-12-01 10:42:00.000000 UTC,California
12671,18209,Duofold Men's Expedition Weight Crew Thermal Top,Shipped,2024-04-19 04:43:00.000000 UTC,California
16902,24349,London Fog Men's Reading Raincoat,Shipped,2022-07-20 06:08:00.000000 UTC,Hebei
18322,26373,UnderFit Modal UnderFit,Shipped,2023-07-29 17:23:00.000000 UTC,England
2738,3851,2B Norah Sweetheart Peplum Dress,Cancelled,2022-01-10 17:24:00.000000 UTC,Guangdong
2738,3851,2B Norah Sweetheart Peplum Dress,Complete,2021-09-28 17:24:00.000000 UTC,Guangdong
6186,8883,Capezio Women's Ultra Soft Footed Tight,Complete,2023-03-18 11:57:00.000000 UTC,Shanghai
6186,8883,Capezio Women's Ultra Soft Footed Tight,Complete,2024-01-03 11:57:00.000000 UTC,Shanghai
6186,8883,Capezio Women's Ultra Soft Footed Tight,Shipped,2024-02-17 11:57:00.000000 UTC,Shanghai
6186,8883,Capezio Women's Ultra Soft Footed Tight,Shipped,2022-11-21 11:57:00.000000 UTC,Shanghai
17771,25591,Diesel Men's Umbx-Kory Boxer,Returned,2021-03-12 11:53:00.000000 UTC,Comunidad Valenciana
17771,25591,Diesel Men's Umbx-Kory Boxer,Shipped,2021-04-14 11:53:00.000000 UTC,Comunidad Valenciana
13859,19960,Tasso Elba Mens 2 Button Solid Brown Camelhair Sport Coat Jacket,Complete,2024-03-21 08:40:00.000000 UTC,Shanghai
13859,19960,Tasso Elba Mens 2 Button Solid Brown Camelhair Sport Coat Jacket,Complete,2024-02-12 08:40:00.000000 UTC,Shanghai
13859,19960,Tasso Elba Mens 2 Button Solid Brown Camelhair Sport Coat Jacket,Returned,2024-04-13 08:40:00.000000 UTC,Shanghai
13859,19960,Tasso Elba Mens 2 Button Solid Brown Camelhair Sport Coat Jacket,Shipped,2024-02-15 08:40:00.000000 UTC,Shanghai
13474,19379,Fuzzdandy - Mens Cable Knit Reindeer Christmas Jumper Sweater Red Xs S M L Xl XXL,Cancelled,2023-07-01 12:00:00.000000 UTC,Guangxi Zhuang Autonomous Region
13474,19379,Fuzzdandy - Mens Cable Knit Reindeer Christmas Jumper Sweater Red Xs S M L Xl XXL,Complete,2021-08-05 12:00:00.000000 UTC,Guangxi Zhuang Autonomous Region
13474,19379,Fuzzdandy - Mens Cable Knit Reindeer Christmas Jumper Sweater Red Xs S M L Xl XXL,Processing,2022-05-10 12:00:00.000000 UTC,Guangxi Zhuang Autonomous Region
13474,19379,Fuzzdandy - Mens Cable Knit Reindeer Christmas Jumper Sweater Red Xs S M L Xl XXL,Returned,2023-01-20 12:00:00.000000 UTC,Guangxi Zhuang Autonomous Region
6106,8768,Port Authority Ladies Textured Hooded SoftShell Jacket. L706,Complete,2022-08-22 02:03:00.000000 UTC,Texas
6807,9800,Kashwere Adult Shawl Collared Pink Robe,Processing,2024-02-23 08:44:00.000000 UTC,Guangdong
6807,9800,Kashwere Adult Shawl Collared Pink Robe,Processing,2024-01-29 08:44:00.000000 UTC,Guangdong
6807,9800,Kashwere Adult Shawl Collared Pink Robe,Returned,2024-04-13 08:44:00.000000 UTC,Guangdong
6807,9800,Kashwere Adult Shawl Collared Pink Robe,Returned,2024-02-25 08:44:00.000000 UTC,Guangdong
8500,12215,Push Up Bra with Cheeky Panty Leopard Animal Print 2 Piece Set Jr A B or C Cups,Complete,2023-09-17 15:37:00.000000 UTC,Guangdong
8500,12215,Push Up Bra with Cheeky Panty Leopard Animal Print 2 Piece Set Jr A B or C Cups,Processing,2022-11-15 15:37:00.000000 UTC,Guangdong
16083,23175,Fox Slambozo Cargo Short Printed,Returned,2023-03-04 11:01:00.000000 UTC,Bayern
16083,23175,Fox Slambozo Cargo Short Printed,Shipped,2024-04-01 11:01:00.000000 UTC,Bayern
18591,26766,HUGO BOSS Men's Woven Long-Sleeve Pajama Gift Set,Complete,2023-07-14 16:19:00.000000 UTC,Castilla-La Mancha
18591,26766,HUGO BOSS Men's Woven Long-Sleeve Pajama Gift Set,Shipped,2023-08-03 16:19:00.000000 UTC,Castilla-La Mancha
18591,26766,HUGO BOSS Men's Woven Long-Sleeve Pajama Gift Set,Shipped,2023-08-13 16:19:00.000000 UTC,Castilla-La Mancha
18591,26766,HUGO BOSS Men's Woven Long-Sleeve Pajama Gift Set,Shipped,2022-08-21 16:19:00.000000 UTC,Castilla-La Mancha
1497,2120,allen allen Women's Long Sleeve Hoodie With Coverstitch,Cancelled,2022-10-02 05:56:00.000000 UTC,Maranhão
1497,2120,allen allen Women's Long Sleeve Hoodie With Coverstitch,Processing,2024-03-10 05:56:00.000000 UTC,Maranhão
1497,2120,allen allen Women's Long Sleeve Hoodie With Coverstitch,Shipped,2020-07-31 05:56:00.000000 UTC,Maranhão
6092,8743,Via Spiga Women's Scuba Jacket With Slimming Ruching Detail,Complete,2021-12-16 07:03:00.000000 UTC,Texas
6092,8743,Via Spiga Women's Scuba Jacket With Slimming Ruching Detail,Shipped,2022-04-10 07:03:00.000000 UTC,Texas
7713,11092,Bali Women's Power Shape Torset Bodysuit,Cancelled,2023-05-13 01:01:00.000000 UTC,Ohio
7713,11092,Bali Women's Power Shape Torset Bodysuit,Complete,2024-04-19 01:01:00.000000 UTC,Ohio
13659,19655,Rodd & Gunn East Gore Knit,Processing,2024-01-24 03:55:00.000000 UTC,North Carolina
13337,19189,Faconnable Tailored Denim Men's Pullover Sweater,Complete,2022-07-08 04:33:00.000000 UTC,Hamburg
13337,19189,Faconnable Tailored Denim Men's Pullover Sweater,Processing,2019-07-02 04:33:00.000000 UTC,Hamburg
13337,19189,Faconnable Tailored Denim Men's Pullover Sweater,Processing,2020-06-26 04:33:00.000000 UTC,Hamburg
13337,19189,Faconnable Tailored Denim Men's Pullover Sweater,Shipped,2021-07-04 04:33:00.000000 UTC,Hamburg
14398,20756,Lucky Brand Men's 227 Original Boot Jean In Ol Observatory,Processing,2023-09-19 14:41:00.000000 UTC,Hebei
14398,20756,Lucky Brand Men's 227 Original Boot Jean In Ol Observatory,Returned,2020-06-21 14:41:00.000000 UTC,Hebei
14398,20756,Lucky Brand Men's 227 Original Boot Jean In Ol Observatory,Shipped,2023-05-22 14:41:00.000000 UTC,Hebei
3074,4361,Levi's Juniors' Demi Curve ID Skinny Jean,Processing,2021-10-15 00:01:00.000000 UTC,Dolnośląskie
3074,4361,Levi's Juniors' Demi Curve ID Skinny Jean,Returned,2023-08-26 00:01:00.000000 UTC,Dolnośląskie
6167,8853,Smartwool Women's Snowflake Fairisle Sock,Complete,2021-05-19 02:14:00.000000 UTC,Guangdong
6167,8853,Smartwool Women's Snowflake Fairisle Sock,Shipped,2023-01-11 02:14:00.000000 UTC,Guangdong
17804,25635,Hanes Men's 7 Pack Full Cut Brief,Shipped,2021-04-24 13:17:00.000000 UTC,Bayern
5636,8074,Kasper Women's Hearts on Fire Ruffle Jacket Dress Crimson Red,Processing,2024-04-02 06:55:00.000000 UTC,Acre
6259,8991,Angelina ZigZag Patterned Support Pantyhose #9401,Complete,2024-01-11 17:20:00.000000 UTC,Arizona
6259,8991,Angelina ZigZag Patterned Support Pantyhose #9401,Processing,2024-03-26 17:20:00.000000 UTC,Arizona
6259,8991,Angelina ZigZag Patterned Support Pantyhose #9401,Shipped,2022-08-03 17:20:00.000000 UTC,Arizona
6259,8991,Angelina ZigZag Patterned Support Pantyhose #9401,Shipped,2023-12-15 17:20:00.000000 UTC,Arizona
12388,17791,Brixton Men's Fuse Raglan Hooded Sweatshirt,Complete,2023-05-01 08:21:00.000000 UTC,Michigan
13978,20133,Port Authority TLJ705 Tall Textured Soft Shell Jacket,Complete,2023-10-12 01:02:00.000000 UTC,California
13978,20133,Port Authority TLJ705 Tall Textured Soft Shell Jacket,Processing,2024-02-15 01:02:00.000000 UTC,California
3703,5279,Unionbay Juniors Heather Uniform Pant,Processing,2023-01-21 04:52:00.000000 UTC,Niedersachsen
7824,11250,Commando High Rise Thong HT,Returned,2022-10-27 13:36:00.000000 UTC,Distrito Federal
9311,13386,Calvin Klein Women's High Waist Full Classic Bottom,Complete,2023-05-29 15:31:00.000000 UTC,Gyeonggi-do
6084,8733,Woman Within Plus Size Jacket cropped length stretch denim and twill,Processing,2023-05-06 00:11:00.000000 UTC,Texas
6084,8733,Woman Within Plus Size Jacket cropped length stretch denim and twill,Shipped,2020-12-24 00:11:00.000000 UTC,Texas
18078,26019,Papi Men's Rugby Mesh Tank Bottom,Shipped,2023-03-08 03:07:00.000000 UTC,Cataluña
8576,12324,Set: Bra and Lace Hipster Boyshort Set with Leopard Lace Accents,Complete,2023-05-30 15:36:00.000000 UTC,New York
1914,2698,Woman Within Plus Size Petite Sweat Pants in easy fleece,Cancelled,2021-10-05 13:12:00.000000 UTC,Jiangsu
1914,2698,Woman Within Plus Size Petite Sweat Pants in easy fleece,Complete,2022-09-29 13:12:00.000000 UTC,Jiangsu
1914,2698,Woman Within Plus Size Petite Sweat Pants in easy fleece,Processing,2022-05-22 13:12:00.000000 UTC,Jiangsu
1914,2698,Woman Within Plus Size Petite Sweat Pants in easy fleece,Shipped,2024-02-05 13:12:00.000000 UTC,Jiangsu
14054,20260,Michael Kors Mens 2 Button Flat Front Charcoal Gray Pinstripe Wool Suit,Processing,2022-08-28 18:55:00.000000 UTC,New York
17214,24782,6 pairs mens 100% cotton black socks,Shipped,2022-11-27 14:09:00.000000 UTC,Guangdong
4347,6181,Black Spandex Opaque Cut Out Criss-Cross Open Net Tights,Complete,2022-08-22 16:17:00.000000 UTC,Berlin
4347,6181,Black Spandex Opaque Cut Out Criss-Cross Open Net Tights,Shipped,2023-10-09 16:17:00.000000 UTC,Berlin
16720,24086,Polo Ralph Lauren Mens Down Puffer Reversible Vest,Cancelled,2019-09-01 14:03:00.000000 UTC,California
16720,24086,Polo Ralph Lauren Mens Down Puffer Reversible Vest,Complete,2022-11-14 14:03:00.000000 UTC,California
16720,24086,Polo Ralph Lauren Mens Down Puffer Reversible Vest,Complete,2019-08-05 14:03:00.000000 UTC,California
16720,24086,Polo Ralph Lauren Mens Down Puffer Reversible Vest,Returned,2022-06-16 14:03:00.000000 UTC,California
18465,26584,Pendleton Men's Flannel Sleep Pant,Complete,2022-06-14 03:13:00.000000 UTC,Gyeonggi-do
18465,26584,Pendleton Men's Flannel Sleep Pant,Complete,2024-04-16 03:13:00.000000 UTC,Gyeonggi-do
1423,2010,O'Neill Juniors Jackson Pullover Sweatshirt,Returned,2024-04-23 00:43:00.000000 UTC,Guangxi Zhuang Autonomous Region
1423,2010,O'Neill Juniors Jackson Pullover Sweatshirt,Returned,2024-02-03 00:43:00.000000 UTC,Guangxi Zhuang Autonomous Region
1423,2010,O'Neill Juniors Jackson Pullover Sweatshirt,Shipped,2024-03-01 00:43:00.000000 UTC,Guangxi Zhuang Autonomous Region
1423,2010,O'Neill Juniors Jackson Pullover Sweatshirt,Shipped,2024-04-12 00:43:00.000000 UTC,Guangxi Zhuang Autonomous Region
8268,11858,Rago Shapewear Garter Belt Style 72522,Returned,2023-07-15 05:05:00.000000 UTC,Mississippi
15043,21673,Dockers Men's Easy D3 Classic Fit Pleated Khaki Pant,Returned,2022-12-05 12:22:00.000000 UTC,Kentucky
15043,21673,Dockers Men's Easy D3 Classic Fit Pleated Khaki Pant,Shipped,2022-12-10 12:22:00.000000 UTC,Kentucky
1197,1700,Hurley Juniors Featherweight Mesh Fleece Pullover,Shipped,2020-08-12 05:34:00.000000 UTC,Tennessee
1197,1700,Hurley Juniors Featherweight Mesh Fleece Pullover,Shipped,2019-12-04 05:34:00.000000 UTC,Tennessee
1197,1700,Hurley Juniors Featherweight Mesh Fleece Pullover,Shipped,2021-04-30 05:34:00.000000 UTC,Tennessee
1197,1700,Hurley Juniors Featherweight Mesh Fleece Pullover,Shipped,2020-10-16 05:34:00.000000 UTC,Tennessee
5677,8142,Suit Studio Garden Grove 2Pc Skirt Suit,Cancelled,2024-03-20 09:33:00.000000 UTC,Yunnan
5677,8142,Suit Studio Garden Grove 2Pc Skirt Suit,Shipped,2024-02-08 09:33:00.000000 UTC,Yunnan
7649,10993,Just My Size Satin Stretch Hi-Cut Brief,Shipped,2023-11-20 13:47:00.000000 UTC,Guangdong
14277,20573,Carhartt Men's Washed Denim Work Jeans,Complete,2023-06-28 03:18:00.000000 UTC,Seoul
14277,20573,Carhartt Men's Washed Denim Work Jeans,Returned,2023-04-21 03:18:00.000000 UTC,Seoul
14277,20573,Carhartt Men's Washed Denim Work Jeans,Shipped,2021-12-01 03:18:00.000000 UTC,Seoul
14277,20573,Carhartt Men's Washed Denim Work Jeans,Shipped,2021-09-07 03:18:00.000000 UTC,Seoul
19505,28108,Billabong Rum Point Boardshorts - Blue,Shipped,2023-10-21 01:32:00.000000 UTC,Heilongjiang
625,892,Christopher Fischer Women's 100% Cashmere Long-Sleeve Striped Dip-Dyed Ballet-Neck Sweater,Cancelled,2021-07-18 09:48:00.000000 UTC,Seoul
625,892,Christopher Fischer Women's 100% Cashmere Long-Sleeve Striped Dip-Dyed Ballet-Neck Sweater,Returned,2021-02-20 09:48:00.000000 UTC,Seoul
625,892,Christopher Fischer Women's 100% Cashmere Long-Sleeve Striped Dip-Dyed Ballet-Neck Sweater,Shipped,2023-07-08 09:48:00.000000 UTC,Seoul
7822,11247,ASSETS by Sara Blakely Standout Slimmers Girl Short 881A,Complete,2021-08-11 18:21:00.000000 UTC,Distrito Federal
7822,11247,ASSETS by Sara Blakely Standout Slimmers Girl Short 881A,Shipped,2020-08-16 18:21:00.000000 UTC,Distrito Federal
7822,11247,ASSETS by Sara Blakely Standout Slimmers Girl Short 881A,Shipped,2023-08-12 18:21:00.000000 UTC,Distrito Federal
